round,item_name,n_reached,usage_matches,usage_rate,wins_with,wins_without,winrate_with,winrate_without,delta_winrate,wilson_with_lo,wilson_with_hi,wilson_without_lo,wilson_without_hi
11,Smithing For Dummies,887,15,0.016910935738444193,14,723,0.015783540022547914,0.8151071025930101,-0.7993235625704622,0.009424767195352334,0.026318511968979462,0.7882189317049196,0.8392775839494907
11,Gloves of Power,887,17,0.019165727170236752,13,724,0.014656144306651634,0.8162344983089064,-0.8015783540022547,0.008584776436130953,0.02491343469365912,0.789401391853736,0.8403401918352161
11,Lucky Clover,887,18,0.020293122886133032,13,724,0.014656144306651634,0.8162344983089064,-0.8015783540022547,0.008584776436130953,0.02491343469365912,0.789401391853736,0.8403401918352161
11,Piggy of Riches,887,13,0.014656144306651634,13,724,0.014656144306651634,0.8162344983089064,-0.8015783540022547,0.008584776436130953,0.02491343469365912,0.789401391853736,0.8403401918352161
11,Puzzlebag of Ruin,887,16,0.018038331454340473,13,724,0.014656144306651634,0.8162344983089064,-0.8015783540022547,0.008584776436130953,0.02491343469365912,0.789401391853736,0.8403401918352161
11,Winged Boots,887,19,0.02142051860202931,13,724,0.014656144306651634,0.8162344983089064,-0.8015783540022547,0.008584776436130953,0.02491343469365912,0.789401391853736,0.8403401918352161
11,Artifact Stone: Cold,887,12,0.013528748590755355,12,725,0.013528748590755355,0.8173618940248027,-0.8038331454340474,0.007755614027583782,0.02349752906766458,0.7905842081148744,0.8414024436086194
11,Darkest Lotus,887,14,0.015783540022547914,12,725,0.013528748590755355,0.8173618940248027,-0.8038331454340474,0.007755614027583782,0.02349752906766458,0.7905842081148744,0.8414024436086194
11,Thornbloom,887,16,0.018038331454340473,12,725,0.013528748590755355,0.8173618940248027,-0.8038331454340474,0.007755614027583782,0.02349752906766458,0.7905842081148744,0.8414024436086194
11,Whetstone,887,16,0.018038331454340473,12,725,0.013528748590755355,0.8173618940248027,-0.8038331454340474,0.007755614027583782,0.02349752906766458,0.7905842081148744,0.8414024436086194
11,Hero Longsword,887,12,0.013528748590755355,11,726,0.012401352874859075,0.818489289740699,-0.8060879368658399,0.006938539556155074,0.022069535504551565,0.7917673830289904,0.8424643367290452
11,Thorn Whip,887,14,0.015783540022547914,11,726,0.012401352874859075,0.818489289740699,-0.8060879368658399,0.006938539556155074,0.022069535504551565,0.7917673830289904,0.8424643367290452
11,Flawless Sapphire,887,10,0.011273957158962795,10,727,0.011273957158962795,0.8196166854565953,-0.8083427282976324,0.006135081494683484,0.02062792553148144,0.7929509191762985,0.8435258686162788
11,Flawless Topaz,887,11,0.012401352874859075,10,727,0.011273957158962795,0.8196166854565953,-0.8083427282976324,0.006135081494683484,0.02062792553148144,0.7929509191762985,0.8435258686162788
11,Owl Spirit Companion,887,11,0.012401352874859075,10,727,0.011273957158962795,0.8196166854565953,-0.8083427282976324,0.006135081494683484,0.02062792553148144,0.7929509191762985,0.8435258686162788
11,Spectral Dagger,887,12,0.013528748590755355,10,727,0.011273957158962795,0.8196166854565953,-0.8083427282976324,0.006135081494683484,0.02062792553148144,0.7929509191762985,0.8435258686162788
11,Artifact Stone: Death,887,11,0.012401352874859075,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,Blood Goobert,887,10,0.011273957158962795,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,Blood Harvester,887,9,0.010146561443066516,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,Heart of Darkness,887,12,0.013528748590755355,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,Magic For Dummies,887,10,0.011273957158962795,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,More Stats,887,14,0.015783540022547914,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,White Lily Collar,887,11,0.012401352874859075,9,728,0.010146561443066516,0.8207440811724915,-0.8105975197294251,0.005347125335553086,0.019170813656070117,0.7941348191774161,0.8445870366497029
11,Broccoli,887,12,0.013528748590755355,8,729,0.009019165727170236,0.8218714768883878,-0.8128523111612176,0.004577042787255633,0.01769582816982585,0.7953190856942307,0.8456478381674299
11,Dancing Dragon,887,9,0.010146561443066516,8,729,0.009019165727170236,0.8218714768883878,-0.8128523111612176,0.004577042787255633,0.01769582816982585,0.7953190856942307,0.8456478381674299
11,Death Lotus,887,10,0.011273957158962795,8,729,0.009019165727170236,0.8218714768883878,-0.8128523111612176,0.004577042787255633,0.01769582816982585,0.7953190856942307,0.8456478381674299
11,Walrus Tusk,887,10,0.011273957158962795,8,729,0.009019165727170236,0.8218714768883878,-0.8128523111612176,0.004577042787255633,0.01769582816982585,0.7953190856942307,0.8456478381674299
11,Cat Spirit Companion,887,8,0.009019165727170236,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Cubert,887,9,0.010146561443066516,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Draconic Orb,887,7,0.007891770011273957,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Flawless Amethyst,887,11,0.012401352874859075,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Flawless Emerald,887,9,0.010146561443066516,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Flawless Ruby,887,7,0.007891770011273957,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Lucky Piggy,887,8,0.009019165727170236,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Perfect Sapphire,887,8,0.009019165727170236,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Puzzlebag of Energy,887,10,0.011273957158962795,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Spell Scroll: Dark Frenzy,887,8,0.009019165727170236,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Spell Scroll: Regrowth,887,9,0.010146561443066516,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Unsettling Presence,887,11,0.012401352874859075,7,730,0.007891770011273957,0.8229988726042841,-0.8151071025930101,0.003827888171832837,0.016199914750706926,0.7965037214307916,0.8467082704654109
11,Belladonna's Shade,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Forging Hammer,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Gingerbread Jerry,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Holy Spear,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Lantern Berry,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Null Blade,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Pumpkin,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Spear,887,7,0.007891770011273957,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Time Dilator,887,6,0.006764374295377677,6,731,0.006764374295377677,0.8241262683201804,-0.8173618940248027,0.0031037104472928893,0.014679024440705155,0.7976887291342266,0.8477683307965175
11,Burning Torch,887,6,0.006764374295377677,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Flame Whip,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Hero Shield,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Perfect Topaz,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Prismatic Wand,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Rope,887,6,0.006764374295377677,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Snowcake,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Stone Golem,887,5,0.005636978579481398,5,732,0.005636978579481398,0.8252536640360767,-0.8196166854565953,0.002410076876764947,0.013127589976691379,0.7988741115956861,0.8488280163695998
11,Artifact Stone: Heat,887,8,0.009019165727170236,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Burning Blade,887,6,0.006764374295377677,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Cheese Goobert,887,5,0.005636978579481398,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Lil Chestnut,887,5,0.005636978579481398,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Molten Dagger,887,6,0.006764374295377677,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Nature Chronicles: Trees,887,4,0.004509582863585118,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Obsidian Dragon,887,4,0.004509582863585118,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Perfect Amethyst,887,6,0.006764374295377677,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Perfect Ruby,887,7,0.007891770011273957,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Spell Scroll: Ice Block,887,4,0.004509582863585118,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Steel Goobert,887,7,0.007891770011273957,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Wooden Sword,887,6,0.006764374295377677,4,733,0.004509582863585118,0.826381059751973,-0.8218714768883878,0.001755015818430467,0.011537583000484141,0.8000598716513121,0.8498873243485154
11,Chili Goobert,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Crossblades,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Devouring Sphere,887,3,0.0033821871476888386,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Dragon Claws,887,3,0.0033821871476888386,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Dragonskin Boots,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Elephant Rune,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Frieren's Guide to Ice,887,3,0.0033821871476888386,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Hero Sword,887,6,0.006764374295377677,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Hyper Hedgehog,887,3,0.0033821871476888386,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Just Stats,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Repeater,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Scissorswords,887,3,0.0033821871476888386,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Spiked Staff,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Sun Armor,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Sun Shield,887,4,0.004509582863585118,3,734,0.0033821871476888386,0.8275084554678692,-0.8241262683201804,0.0011508803342703778,0.00989665045010251,0.8012460121832375,0.8509462518511318
11,Amethyst Whelp,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Armored Power Puppy,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Black Bishop,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Black Pawn,887,3,0.0033821871476888386,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Broccoli Goobert,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Chess Board,887,4,0.004509582863585118,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Cold Mirror,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Courage Puppy,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Dragonscale Armor,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Encyclopspedia of Darkness,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Happy Bomb,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Ice Flower,887,3,0.0033821871476888386,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Pop,887,3,0.0033821871476888386,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Rat Chef,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Scripture of Light,887,2,0.002254791431792559,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Villain Sword,887,6,0.006764374295377677,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,White Bishop,887,3,0.0033821871476888386,2,735,0.002254791431792559,0.8286358511837655,-0.826381059751973,0.0006185501238100549,0.008183912626021117,0.802432536120613,0.8520047959482979
11,Armored Wisdom Puppy,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Black Knight,887,3,0.0033821871476888386,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Carrot Goobert,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Chain Whip,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Cupcake Staff,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Daggerang,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Double Axe,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Dragon Knight,887,2,0.002254791431792559,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Emerald Whelp,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Fortuna's Grace,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Hawk Rune,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Heart Shield,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Impractically Large Bloodthorne,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Impractically Large Greatsword,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Molten Greatsword,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Perfect Emerald,887,2,0.002254791431792559,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Phoenix,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Sapphire Egg,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Sapphire Whelp,887,2,0.002254791431792559,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Snowmaster,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Spell Scroll: Frostbolt,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Spiked Collar,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Squirrel,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Squirrel Archer,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Staff of Fire,887,2,0.002254791431792559,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Torch,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,White King,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,White Knight,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,White Pawn,887,2,0.002254791431792559,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Wisdom Puppy,887,1,0.0011273957158962795,1,736,0.0011273957158962795,0.8297632468996617,-0.8286358511837655,0.0001990356357980715,0.0063583590794913806,0.8036194464406646,0.8530629536627882
11,Badger Rune,887,2,0.002254791431792559,0,737,0.0,0.830890642615558,-0.830890642615558,0.0,0.004312326680747733,0.8048067461697822,0.8541207219682122
11,Pan,887,2,0.002254791431792559,0,737,0.0,0.830890642615558,-0.830890642615558,0.0,0.004312326680747733,0.8048067461697822,0.8541207219682122
11,Tusk Poker,887,1,0.0011273957158962795,0,737,0.0,0.830890642615558,-0.830890642615558,0.0,0.004312326680747733,0.8048067461697822,0.8541207219682122
11,White Queen,887,1,0.0011273957158962795,0,737,0.0,0.830890642615558,-0.830890642615558,0.0,0.004312326680747733,0.8048067461697822,0.8541207219682122
12,Leather Bag,887,886,0.9988726042841037,742,1,0.8365276211950394,0.0011273957158962795,0.8354002254791432,0.8107491954605727,0.8594036128501304,0.0001990356357980715,0.0063583590794913806
12,Fanny Pack,887,870,0.9808342728297632,731,12,0.8241262683201804,0.013528748590755355,0.8105975197294251,0.7976887291342266,0.8477683307965175,0.007755614027583782,0.02349752906766458
12,Stamina Sack,887,765,0.8624577226606539,639,104,0.7204058624577226,0.11724915445321307,0.6031567080045096,0.6899681551066883,0.7489426456462178,0.09770871635806444,0.14009068591502205
12,Potion Belt,887,672,0.7576099210822999,566,177,0.6381059751972943,0.1995490417136415,0.43855693348365277,0.6059479991163004,0.6690728351150601,0.17456763596633762,0.2271217328282944
12,Protective Purse,887,561,0.6324689966178129,470,273,0.5298759864712514,0.30777903043968435,0.2220969560315671,0.49697141049694427,0.5625228924184114,0.2782857956841107,0.33893010442652627
12,Storage Coffin,887,501,0.5648252536640361,417,326,0.4701240135287486,0.36753100338218714,0.10259301014656147,0.4374771075815887,0.5030285895030557,0.3364362595949075,0.3997682463464405
12,Piggybank,887,508,0.5727170236753101,416,327,0.4689966178128523,0.3686583990980834,0.10033821871476889,0.43635906958787646,0.5019015594622264,0.3375386358609485,0.4009109381149412
12,Relic Case,887,457,0.5152198421645998,384,359,0.43291995490417134,0.4047350620067644,0.028184892897406943,0.40067061764877504,0.4657478342959927,0.3729105794799631,0.43738117160126166
12,Shelly,887,438,0.49379932356257045,368,375,0.41488162344983087,0.4227733934611049,-0.007891770011274002,0.38289171954065737,0.44760564385144286,0.3906645628819465,0.45554827675194576
12,Banana,887,402,0.4532130777903044,328,415,0.3697857948139797,0.46786922209695603,-0.09808342728297631,0.3386411970672847,0.40205344494314676,0.4352411987651675,0.5007743622503936
12,Blueberries,887,364,0.41037204058624577,307,436,0.3461104847801578,0.4915445321307779,-0.1454340473506201,0.31552674487431176,0.3780214684107436,0.45875151588900376,0.5244104738519334
12,Mr. Struggles,887,348,0.3923337091319053,299,444,0.3370913190529876,0.5005636978579482,-0.16347237880496057,0.3067434024201169,0.3688442665886047,0.46772713376544767,0.5333954002518233
12,Corrupted Crystal,887,366,0.41262683201803835,297,446,0.33483652762119503,0.5028184892897407,-0.16798196166854568,0.3045495227215824,0.3665480102180557,0.4699727004393311,0.5356399696470232
12,Mrs. Struggles,887,308,0.34723788049605414,269,474,0.3032694475760992,0.5343855693348365,-0.2311161217587373,0.2739201020989268,0.3343155258735433,0.5014805339744193,0.5669940410791032
12,Box of Riches,887,305,0.3438556933483653,260,483,0.29312288613303267,0.5445321307779031,-0.2514092446448704,0.26410985795224107,0.32392015770935356,0.5116358626505273,0.5770443247138706
12,Toad,887,288,0.3246899661781285,243,500,0.27395715896279593,0.5636978579481398,-0.2897406989853438,0.24562848370119017,0.3042353753731952,0.5308553931979362,0.595990950753671
12,Chipped Amethyst,887,260,0.29312288613303267,221,522,0.2491544532130778,0.588500563697858,-0.33934611048478014,0.221812508489797,0.2786598538246707,0.5558009428367326,0.6204368978747922
