round,item_name,matches_reached,usage_matches,usage_rate,wins,winrate_pct
12,Poison Dagger,477,35,0.07337526205450734,34,97.14285714285714
12,Wolpertinger,477,35,0.07337526205450734,34,97.14285714285714
12,Holy Armor,477,35,0.07337526205450734,33,94.28571428571428
12,Hammer,477,34,0.07127882599580712,33,97.05882352941177
12,Flawed Ruby,477,34,0.07127882599580712,32,94.11764705882352
12,Leaf Badge,477,33,0.06918238993710692,33,100.0
12,Heroic Potion,477,33,0.06918238993710692,33,100.0
12,Leather Armor,477,33,0.06918238993710692,32,96.96969696969697
12,Full Body Protection,477,33,0.06918238993710692,31,93.93939393939394
12,Vampiric Armor,477,32,0.06708595387840671,31,96.875
12,Flame,477,31,0.0649895178197065,30,96.7741935483871
12,Heart of the Cards,477,31,0.0649895178197065,30,96.7741935483871
12,It’s Slime Time!,477,31,0.0649895178197065,29,93.54838709677419
12,Bagtacular,477,31,0.0649895178197065,29,93.54838709677419
12,Flute,477,30,0.06289308176100629,29,96.66666666666667
12,Jimbo,477,30,0.06289308176100629,29,96.66666666666667
12,Heart Container,477,29,0.06079664570230608,28,96.55172413793103
12,Goobert,477,29,0.06079664570230608,27,93.10344827586206
12,No Rush Please,477,28,0.05870020964360587,27,96.42857142857143
12,Goobling,477,28,0.05870020964360587,27,96.42857142857143
12,Moon Shield,477,28,0.05870020964360587,27,96.42857142857143
12,Lump of Coal,477,28,0.05870020964360587,26,92.85714285714286
12,Flame Badge,477,27,0.05660377358490566,27,100.0
12,Puzzle Badge,477,27,0.05660377358490566,27,100.0
12,Box of Prosperity,477,27,0.05660377358490566,27,100.0
12,King Goobert,477,27,0.05660377358490566,27,100.0
12,Shielded,477,27,0.05660377358490566,25,92.5925925925926
12,Amulet of Fortune,477,27,0.05660377358490566,24,88.88888888888889
12,Thornburst,477,26,0.05450733752620545,26,100.0
12,Stone Helm,477,26,0.05450733752620545,26,100.0
12,Amulet of Feasting,477,25,0.05241090146750524,25,100.0
12,Dark Ritual,477,25,0.05241090146750524,24,96.0
12,Bag of Stones,477,24,0.050314465408805034,24,100.0
12,Double Rainbow,477,24,0.050314465408805034,24,100.0
12,Ice Dragon,477,24,0.050314465408805034,23,95.83333333333334
12,Hungry Blade,477,24,0.050314465408805034,22,91.66666666666666
12,Holdall,477,23,0.04821802935010482,22,95.65217391304348
12,Strong Stone Skin Potion,477,21,0.0440251572327044,21,100.0
12,Paradise Birb,477,21,0.0440251572327044,21,100.0
12,Bloody Dagger,477,20,0.041928721174004195,20,100.0
12,Enchanted Weapons,477,20,0.041928721174004195,20,100.0
12,Strong Mana Potion,477,20,0.041928721174004195,20,100.0
12,Djinn Lamp,477,20,0.041928721174004195,19,95.0
12,Stone Shoes,477,20,0.041928721174004195,19,95.0
12,Stoned,477,20,0.041928721174004195,19,95.0
12,Crow,477,20,0.041928721174004195,17,85.0
12,Strong Divine Potion,477,19,0.039832285115303984,19,100.0
12,Buy the Holy Light,477,19,0.039832285115303984,19,100.0
12,Winged Boots,477,19,0.039832285115303984,19,100.0
12,Investment Opportunity,477,19,0.039832285115303984,19,100.0
12,Mana Mastery,477,19,0.039832285115303984,18,94.73684210526315
12,Dagger,477,19,0.039832285115303984,18,94.73684210526315
12,Regular Amethyst,477,19,0.039832285115303984,17,89.47368421052632
12,Acorn Collar,477,18,0.03773584905660377,18,100.0
12,Stable Recombobulator,477,18,0.03773584905660377,18,100.0
12,Flawed Sapphire,477,18,0.03773584905660377,18,100.0
12,Girl Power,477,18,0.03773584905660377,18,100.0
12,Darkest Lotus,477,18,0.03773584905660377,17,94.44444444444444
12,Fanfare,477,18,0.03773584905660377,16,88.88888888888889
12,Poison Frog,477,18,0.03773584905660377,15,83.33333333333334
12,Stone,477,17,0.03563941299790356,17,100.0
12,Manathirst,477,17,0.03563941299790356,16,94.11764705882352
12,Pineapple,477,17,0.03563941299790356,16,94.11764705882352
12,Fortuna's Kiss,477,17,0.03563941299790356,16,94.11764705882352
12,Katana,477,17,0.03563941299790356,16,94.11764705882352
12,Knife to Meet You,477,17,0.03563941299790356,16,94.11764705882352
12,Uniquely Unique,477,17,0.03563941299790356,16,94.11764705882352
12,Ice Armor,477,17,0.03563941299790356,15,88.23529411764706
12,Light Goobert,477,17,0.03563941299790356,14,82.35294117647058
12,Shepherd’s Crook,477,16,0.033542976939203356,16,100.0
12,Serpent Staff,477,16,0.033542976939203356,15,93.75
12,Darksaber,477,15,0.031446540880503145,14,93.33333333333333
12,Turbo-Shelly,477,14,0.029350104821802937,14,100.0
12,Mana Potion,477,14,0.029350104821802937,12,85.71428571428571
12,Puzzlebag of Love,477,13,0.027253668763102725,13,100.0
12,Strong Vampiric Potion,477,12,0.025157232704402517,12,100.0
12,Lightsaber,477,12,0.025157232704402517,12,100.0
12,Regular Topaz,477,12,0.025157232704402517,11,91.66666666666666
12,Stone Badge,477,12,0.025157232704402517,11,91.66666666666666
12,Regular Emerald,477,11,0.023060796645702306,11,100.0
12,Just Stats,477,11,0.023060796645702306,11,100.0
12,Staff of Unhealing,477,11,0.023060796645702306,11,100.0
12,Lucky Clover,477,11,0.023060796645702306,11,100.0
12,Moon Armor,477,11,0.023060796645702306,11,100.0
12,Claws of Attack,477,11,0.023060796645702306,11,100.0
12,Gloves of Power,477,11,0.023060796645702306,10,90.9090909090909
12,Regular Ruby,477,11,0.023060796645702306,9,81.81818181818183
12,Flawless Amethyst,477,10,0.020964360587002098,10,100.0
12,Poison Goobert,477,10,0.020964360587002098,10,100.0
12,Rainbow Badge,477,10,0.020964360587002098,10,100.0
12,Magic Torch,477,10,0.020964360587002098,10,100.0
12,Unstable Recombobulator,477,10,0.020964360587002098,10,100.0
12,Chili Pepper,477,10,0.020964360587002098,10,100.0
12,Blood Harvester,477,10,0.020964360587002098,10,100.0
12,King Crown,477,10,0.020964360587002098,9,90.0
12,Wolf Badge,477,10,0.020964360587002098,7,70.0
12,Present,477,9,0.018867924528301886,9,100.0
12,Carrot,477,9,0.018867924528301886,9,100.0
12,More Stats,477,9,0.018867924528301886,9,100.0
12,Red Orchid Collar,477,9,0.018867924528301886,9,100.0
12,Puzzlebag of Improvement,477,9,0.018867924528301886,9,100.0
12,Twine,477,9,0.018867924528301886,9,100.0
12,Cheese,477,9,0.018867924528301886,9,100.0
12,Spicy Banana,477,9,0.018867924528301886,8,88.88888888888889
12,Prismatic Sword,477,8,0.016771488469601678,8,100.0
12,Cthulhu,477,8,0.016771488469601678,8,100.0
12,Frostbite,477,8,0.016771488469601678,8,100.0
12,Artifact Stone: Cold,477,8,0.016771488469601678,8,100.0
12,Puzzlebag of Ruin,477,8,0.016771488469601678,8,100.0
12,Regular Sapphire,477,8,0.016771488469601678,8,100.0
12,Blood Goobert,477,8,0.016771488469601678,8,100.0
12,Shovel,477,8,0.016771488469601678,7,87.5
12,Superspacious,477,8,0.016771488469601678,7,87.5
12,Hardwood,477,7,0.014675052410901468,7,100.0
12,Badger Spirit Companion,477,7,0.014675052410901468,7,100.0
12,Unsettling Presence,477,7,0.014675052410901468,7,100.0
12,Falcon Blade,477,7,0.014675052410901468,7,100.0
12,Heart of Darkness,477,7,0.014675052410901468,7,100.0
12,Artifact Stone: Death,477,7,0.014675052410901468,6,85.71428571428571
12,Flawless Emerald,477,6,0.012578616352201259,6,100.0
12,Eggscalibur,477,6,0.012578616352201259,6,100.0
12,Broom,477,6,0.012578616352201259,6,100.0
12,Mushroom Farm,477,6,0.012578616352201259,6,100.0
12,Twine Badge,477,6,0.012578616352201259,6,100.0
12,Flawless Topaz,477,6,0.012578616352201259,6,100.0
12,Cubert,477,5,0.010482180293501049,5,100.0
12,Puzzlebag of Endurance,477,5,0.010482180293501049,5,100.0
12,Repeater,477,5,0.010482180293501049,5,100.0
12,Tim,477,5,0.010482180293501049,5,100.0
12,White Lily Collar,477,5,0.010482180293501049,5,100.0
12,Spectral Dagger,477,5,0.010482180293501049,5,100.0
12,Frozen Buckler,477,5,0.010482180293501049,5,100.0
12,Magic Staff,477,5,0.010482180293501049,4,80.0
12,Flawless Ruby,477,5,0.010482180293501049,4,80.0
12,Dig Deeper,477,4,0.008385744234800839,4,100.0
12,Cat Spirit Companion,477,4,0.008385744234800839,4,100.0
12,Wooden Buckler,477,4,0.008385744234800839,4,100.0
12,Pandamonium,477,4,0.008385744234800839,4,100.0
12,Smithing For Dummies,477,4,0.008385744234800839,4,100.0
12,Artifact Stone: Heat,477,4,0.008385744234800839,4,100.0
12,Dancing Dragon,477,4,0.008385744234800839,4,100.0
12,Thornbloom,477,4,0.008385744234800839,4,100.0
12,Lucky Piggy,477,4,0.008385744234800839,4,100.0
12,Hawk Rune,477,3,0.006289308176100629,3,100.0
12,Perfect Sapphire,477,3,0.006289308176100629,3,100.0
12,Cupcake,477,3,0.006289308176100629,3,100.0
12,Dragon Claws,477,3,0.006289308176100629,3,100.0
12,Piggy of Riches,477,3,0.006289308176100629,3,100.0
12,Stone Golem,477,3,0.006289308176100629,3,100.0
12,Shell Totem,477,3,0.006289308176100629,3,100.0
12,Perfect Amethyst,477,3,0.006289308176100629,3,100.0
12,Lil Chestnut,477,3,0.006289308176100629,3,100.0
12,Whetstone,477,3,0.006289308176100629,3,100.0
12,Spell Scroll: Blessing of Purity,477,3,0.006289308176100629,3,100.0
12,Gingerbread Jerry,477,3,0.006289308176100629,3,100.0
12,Flawless Sapphire,477,3,0.006289308176100629,2,66.66666666666666
12,Thorn Whip,477,3,0.006289308176100629,2,66.66666666666666
12,Forging Hammer,477,2,0.0041928721174004195,2,100.0
12,Hero Longsword,477,2,0.0041928721174004195,2,100.0
12,Magic Badge,477,2,0.0041928721174004195,2,100.0
12,Burning Blade,477,2,0.0041928721174004195,2,100.0
12,Prismatic Wand,477,2,0.0041928721174004195,2,100.0
12,Elephant Rune,477,2,0.0041928721174004195,2,100.0
12,Cold Mirror,477,2,0.0041928721174004195,2,100.0
